# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
102	1.3783	101.57	0	0	0	0	0	0	1	120	0	0	1	120	1.8557	97	1.3333	90	3.1847	94.2
103	1.4307	97.857	0	0	0	0	0	0	0.4878	123	0	0	0.4878	123	2.5	96	1.3483	89	3.8434	93.667
104	1.396	100.29	0.54545	110	0	0	0.54545	110	1.6667	108	0	0	1.6667	108	0.6383	94	1.3793	87	2.0149	89.333
105	0.78818	101.5	0	0	0	0	0	0	1.0811	111	0	0	1.0811	111	0	0	1.3043	92	1.3043	92
106	0.54545	110	0	0	0	0	0	0	0.48387	124	0	0	0.48387	124	1.165	103	0	0	1.165	103
107	1.2235	114.43	0.90226	133	0	0	0.90226	133	1.4634	123	0	0	1.4634	123	0	0	1.4458	83	1.4458	83
108	2.0126	119.25	0.87591	137	0	0	0.87591	137	2.8346	127	0	0	2.8346	127	1.7647	102	0.67416	89	2.4304	98.75
109	2.0469	117.25	0	0	0	0	0	0	4.5378	119	0	0	4.5378	119	1.0435	115	0.56604	106	1.6071	112
110	0.82645	121	0	0	0	0	0	0	1.8605	129	0	0	1.8605	129	0	0	0.67416	89	0.67416	89
111	1.1043	108.67	0	0	0	0	0	0	0.88235	136	0	0	0.88235	136	1.1765	102	1.3636	88	2.5263	95
112	1.141	105.17	0	0	0	0	0	0	0.45455	132	0	0	0.45455	132	1.6514	109	1.3953	86	3.006	99.8
113	1.6684	107.89	0.48	125	0	0	0.48	125	1.6981	106	0.52174	115	2.2171	108.25	1.6822	107	0.65217	92	2.3245	103.25
114	2.1821	100.82	0	0	0	0	0	0	3.3028	109	0	0	3.3028	109	0	0	3.2967	91	3.2967	91
115	1.7647	102	0	0	0	0	0	0	1	120	0	0	1	120	0.41667	144	4.0449	89	4.3363	96.857
116	0.48913	122.67	0	0	0	0	0	0	0.41667	144	0	0	0.41667	144	0.44444	135	0.67416	89	1.0714	112
117	0.9375	128	0	0	0	0	0	0	1.4062	128	0	0	1.4062	128	1.4062	128	0	0	1.4062	128
118	1.5	120	0.43478	138	0	0	0.43478	138	2.9268	123	0	0	2.9268	123	0.48387	124	0.75	80	1.1765	102
